Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
80;BactV5V7-BC362-233_S362_L001;Bact_S233;233;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.01638766838161;0.0114680730222375
81;BactV5V7-BC363-234_S363_L001;Bact_S234;234;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.30909422459287;0.00553658411846534
82;BactV5V7-BC364-235_S364_L001;Bact_S235;235;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.10365385853695;0.0114680730222375
83;BactV5V7-BC365-236_S365_L001;Bact_S236;236;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;4.01010222189107;0.0114680730222375
84;BactV5V7-BC366-237_S366_L001;Bact_S237;237;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;3.86893722606548;0.0114680730222375
85;BactV5V7-BC367-238_S367_L001;Bact_S238;238;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.7099791965724;0.0114680730222375
86;BactV5V7-BC368-239_S368_L001;Bact_S239;239;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;3.93642142427094;0.0114680730222375
87;BactV5V7-BC369-240_S369_L001;Bact_S240;240;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.06105552864392;0.00553658411846534
88;BactV5V7-BC370-241_S370_L001;Bact_S241;241;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.28784774742858;0.00553658411846534
89;BactV5V7-BC371-242_S371_L001;Bact_S242;242;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.23411365209795;0.00553658411846534
90;BactV5V7-BC372-243_S372_L001;Bact_S243;243;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.14862141874248;0.00553658411846534
91;BactV5V7-BC373-244_S373_L001;Bact_S244;244;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.78645358513071;0.0114680730222375
92;BactV5V7-BC374-245_S374_L001;Bact_S245;245;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.0874597399436;0.0114680730222375
93;BactV5V7-BC375-246_S375_L001;Bact_S246;246;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.86562045882772;0.0114680730222375
94;BactV5V7-BC376-247_S376_L001;Bact_S247;247;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.81005620708855;0.0114680730222375
95;BactV5V7-BC377-248_S377_L001;Bact_S248;248;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.28444480765353;0.00553658411846534
96;BactV5V7-BC378-249_S378_L001;Bact_S249;249;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.24083684668412;0.00553658411846534
97;BactV5V7-BC4-12_S4_L001;Bact_S12;12;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;3.12700598653658;0.235273043106872
98;BactV5V7-BC56-178_S56_L001;Bact_S178;178;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;3.44455844729691;0.0496472296574558
99;BactV5V7-BC57-179_S57_L001;Bact_S179;179;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.85689934731694;0.0496472296574558
100;BactV5V7-BC58-180_S58_L001;Bact_S180;180;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.32023830196847;0.0496472296574558
101;BactV5V7-BC59-181_S59_L001;Bact_S181;181;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.18900000421948;0.0496472296574558
102;BactV5V7-BC6-15_S6_L001;Bact_S15;15;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;2.51668190200847;0.235273043106872
103;BactV5V7-BC60-182_S60_L001;Bact_S182;182;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.00206636260943;0.0496472296574558
104;BactV5V7-BC61-183_S61_L001;Bact_S183;183;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.64634387004154;0.0496472296574558
105;BactV5V7-BC62-184_S62_L001;Bact_S184;184;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.58147914477345;0.0496472296574558
106;BactV5V7-BC63-185_S63_L001;Bact_S185;185;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.835084213665064;0.0496472296574558
