Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
107;FunITS-BC79-238_S79_L001;Fun_S238;238;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.58335620342508;0.0940406663744412
108;FunITS-BC80-239_S80_L001;Fun_S239;239;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.5146987406268;0.0940406663744412
109;FunITS-BC81-240_S81_L001;Fun_S240;240;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;0.960604711650652;0.0772174015717727
110;FunITS-BC82-241_S82_L001;Fun_S241;241;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.72616416093385;0.0772174015717727
111;FunITS-BC83-242_S83_L001;Fun_S242;242;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.02520068255693;0.0772174015717727
112;FunITS-BC84-243_S84_L001;Fun_S243;243;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.957850982475449;0.0772174015717727
113;FunITS-BC89-1_S89_L001;Fun_S1;1;H. vulgare;BI1;Soil;14 dpi;Hv;Hv_BI1_14dpi_Soil;0.502767034073599;0.0495346134356268
114;FunITS-BC90-2_S90_L001;Fun_S2;2;H. vulgare;WT;Soil;14 dpi;Hv;Hv_GP_14dpi_Soil;1.90435878965314;0.0495346134356268
115;FunITS-BC91-3_S91_L001;Fun_S3;3;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;0.888644600758847;0.136641004807483
116;FunITS-BC92-4_S92_L001;Fun_S4;4;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;2.27233256931049;0.136641004807483
117;FunITS-BC94-6_S94_L001;Fun_S6;6;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;0.909756861607406;0.096565894434619
118;FunITS-BC98-12_S98_L001;Fun_S12;12;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;1.74773438085527;0.096565894434619
119;FunITS-BC99-15_S99_L001;Fun_S15;15;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;1.86486924988372;0.096565894434619
